,Unidad,Número de conversación,Clave,País,Ciudad,Sexo,Edad,Educación,Número de turno,ID del hablante,Turno previo,Turno,Turno siguiente,Posición de la unidad,Grupo de edad,No. de coincidencia en el turno,Total de coincidencias en el turno
4140,¿no?,74,PUEB_H22_044,México,Puebla,hombre,46,medio,362,I,"E: ¡claro!
","I: y también lo voy a implementar para el / quien quiera como / como este salud // nada más que es muy rudo / mucha gente ir a pisar pues adelgazaría ¿no?
","E: ajá
",3,2,1.0,1.0
4141,¿no?,74,PUEB_H22_044,México,Puebla,hombre,46,medio,366,I,"E: <simultáneo> <risas = “E”/> </simultáneo>
","I: y este / entonces / ya me hinco / haga de cuenta este estoy hincado ya ¿no?
","E: mjú
",3,2,1.0,1.0
4142,¿no?,74,PUEB_H22_044,México,Puebla,hombre,46,medio,392,I,"E: <risas = “E”/>
","I: estábamos los estábamos los tres que hacíamos esto // pero como nos agarró cuando ya terminamos de trabajar / pues nos quitamos la camisa no estábamos que digamos ¿no? muy así pero somos flaquitos pero marcados 
","E: mjú
",2,2,1.0,1.0
4143,¿no?,74,PUEB_H22_044,México,Puebla,hombre,46,medio,394,I,"E: mjú
","I: al me <palabra_cortada/> ahorita yo ya también ya estoy haciendo como que un poquito de buena vida ¿no? ¡no! / pero entonces // llega una señora dice <cita> ¡ay joven! 
","E: <risas = “E”/>
",2,2,1.0,1.0
4144,¿no?,74,PUEB_H22_044,México,Puebla,hombre,46,medio,400,I,"E: <simultáneo> y todos </simultáneo> los días además
","I: <tiempo = “01:31:58”/> y todos los días / todos los días / más ahorita / bueno entonces ya empezamos ya lo pisamos / le damos una vuelta le cortamos orillas ya se hizo una tortilla ¿no? haga usted de cuenta así esta
","E: mjú
",2,2,1.0,1.0
4145,¿no?,74,PUEB_H22_044,México,Puebla,hombre,46,medio,438,I,"E: mjú
","I: entonces nosotros le damos la dimensión a más o menos a donde creemos / que le va a quedar al molde / el molde es una cazuela / haga de cuenta este / un molde ¿no? en un en un un cocimiento se pone y entonces ya se le echa primero se moja / para que rechupe lo seco luego se le echa polvo se seca y se le echa polvo / el mismo que se echa abajo / se agarra entre dos la plana / una tortilla en grande y se le pone al molde / y se empieza a fo <palabra_cortada/> fa <palabra_cortada/> a formar ¡pa! ¡pa! ¡pa! la orilla hasta que quede bien bien bien pegadita al molde bien bien bien porque al echarse se hacen unos como<alargamiento/> <vacilación/> o sea deformaciones
","E: mjú
",2,2,1.0,1.0
4146,¿no?,74,PUEB_H22_044,México,Puebla,hombre,46,medio,462,I,"E: mjú
","I: y esta orillita / le empieza a pegar con las dos manos así <ruido = “aplausos”/> tan sólo esto / cansa <ruido = “aplausos”/> / entonces le está dando la vuelta pero le va pegando a esto para que la<alargamiento/> suba <ruido = “aplausos”/> ya / después de ahí / la moja tantiti<alargamiento/>to tantitito como este si está dura la moja si no / sale ¡vámonos! / hay otro maestro que es su hermano // que ese / sabe también ¿no? pero o sea él es eh como digamos especialista en los bordos / bordo es aquel / que se hace uno como chorizo // el otro maestro / ya llega al tanteo y le empieza a hacer <ruido = “silbido”/> hasta que va estirándole estirándole estirándole estirándole estirándole con las manos / y queda // un bordo / como un longaniza
","E: mjú
",2,2,1.0,1.0
4147,¿no?,74,PUEB_H22_044,México,Puebla,hombre,46,medio,464,I,"E: mjú
","I: <tiempo = “01:40:38”/> o un chorizo ¿no? pero grande / dicen muchos <cita> ah es fácil </cita> no es cierto porque yo yo con el / con no es / vasta experiencia como mi<alargamiento/> patrón pero sí tengo una experiencia de saber usar el barro
","E: mjú
",2,2,1.0,1.0
4148,¿no?,74,PUEB_H22_044,México,Puebla,hombre,46,medio,488,I,"E: mjú
","I.: y esa la <x>105</x>dejo <silencio/> tiene que pasar quince días / de acuerdo el el el como esté el clima / para que mi cazuela se ponga un color como este amarilloso así // para que se vaya al horno / cuando ya están para entrar al horno / por ejemplo orita <cita> ¿saben qué? está bueno el día vámonos / a sacar todo </cita> ¡sales! sacamos todo todo y lo ponemos al sol / en cartones llantas que no les dé agua si no / como ya son muy frágiles // se rompen rápido / todavía hay opción de reciclar el barro ahí / porque todavía si se rompe crudas la vuelvo a remojar y es el mismo procedimiento / se repite ¿no?
","E: mjú
",3,2,1.0,1.0
4149,¿no?,74,PUEB_H22_044,México,Puebla,hombre,46,medio,494,I,"E: mjú
","I: <tiempo = “01:46:13”/> abajo donde se le mete el carbón y encima donde se pone la olla así es el barro el aparecidamente nada más que este en hondo ¿no? ahí empezamos a / le caben cinco o seis grandotas así hasta abajo / luego otra en medio luego otra seis arriba luego otra ¡en medio! luego si le quiere subir // pero como ahí es muy grande el e<alargamiento/>l horno nada más lo ponen hasta aquí está el ras / y por acá muchos otro mucho por ahí
","E: mjú
",2,2,1.0,1.0
4150,¿no?,74,PUEB_H22_044,México,Puebla,hombre,46,medio,508,I,"E: <simultáneo> <risas = “E”/> </simultáneo>
","I: y luego ya de ahí / entonces empiezan a calentar / el calentamiento son tres horas / para que no se truene / después de esas tres horas de empezar así empieza así mire es un arco ¿no? abajo le digo este es el horno / así ya está tapado y acá abajo está la caldera yo bajo así / y aquí arriba está todo / yo bajo y abajo es un cuartito pequeño y la caldera / entonces empiezo a calentar ya está esta es la caldera ¿no? pongo un palo así otro en medio y otro así / ¡sales! luego se de eso mismo ya voy a avanzando y se le va abriendo todo así hasta que como un abanico / abarca lo que es el círculo de<alargamiento/> l del horno cuando ya llegamos a ese abanico / acabando ese abanico yo ya empiezo // entonces para cuando ya empiezo a caldear que se le llama / la caldeada / abajo / ya empiezo aventarle alrededor del horno de a de a un palito dependiendo en el de<alargamiento/> de jagüete de a un palito // que es el primer día de<alargamiento/> horneada / se empieza a poner un palito / alrededor / es un círculo // y acá está el el / el la entrada y aquí empiezo uno dos tres cuatro cinco seis y dos en la entrada y ahí empieza a arder y uno dos en medio 
","E: mjú
",2,2,1.0,2.0
4151,¿no?,74,PUEB_H22_044,México,Puebla,hombre,46,medio,508,I,"E: <simultáneo> <risas = “E”/> </simultáneo>
","I: y luego ya de ahí / entonces empiezan a calentar / el calentamiento son tres horas / para que no se truene / después de esas tres horas de empezar así empieza así mire es un arco ¿no? abajo le digo este es el horno / así ya está tapado y acá abajo está la caldera yo bajo así / y aquí arriba está todo / yo bajo y abajo es un cuartito pequeño y la caldera / entonces empiezo a calentar ya está esta es la caldera ¿no? pongo un palo así otro en medio y otro así / ¡sales! luego se de eso mismo ya voy a avanzando y se le va abriendo todo así hasta que como un abanico / abarca lo que es el círculo de<alargamiento/> l del horno cuando ya llegamos a ese abanico / acabando ese abanico yo ya empiezo // entonces para cuando ya empiezo a caldear que se le llama / la caldeada / abajo / ya empiezo aventarle alrededor del horno de a de a un palito dependiendo en el de<alargamiento/> de jagüete de a un palito // que es el primer día de<alargamiento/> horneada / se empieza a poner un palito / alrededor / es un círculo // y acá está el el / el la entrada y aquí empiezo uno dos tres cuatro cinco seis y dos en la entrada y ahí empieza a arder y uno dos en medio 
","E: mjú
",2,2,2.0,2.0
4152,¿no?,74,PUEB_H22_044,México,Puebla,hombre,46,medio,556,I,"E: claro <simultáneo> se lastiman </simultáneo>
","I: <simultáneo> se no da </simultáneo> sí / pues a / tanto de grados / pero sí tenemos que ver para ver que ya esté cocido el corazón que se le llama del horno que es el círculo / el centro de todo ya hasta / ya se ve un rojo pero al rojo vivo entonces imagínese llega y dice luego sale uno y dice <cita> oyes / ¡ay! </cita> pues ahí está ¿no?
","E: claro
",3,2,1.0,1.0
4153,¿no?,74,PUEB_H22_044,México,Puebla,hombre,46,medio,634,I,"E: <simultáneo> más que los poblanos </simultáneo> claro
","I: entonces aquí nada más pedimos al señor gobernador al señor Moreno Valle que / que pues que volteé para<alargamiento/> el rumbo de las cazuelas ¿no? con el señor O. / y que estamos en sus órdenes / y que hay gente de él que nos conoce / por favor
","E: perfecto / pues / muchas gracias por esta conversación ha sido de lo más enriquecedora <simultáneo> y ahora vamos a pasar a </simultáneo>
",2,2,1.0,1.0
4154,¿no?,75,PUEB_H23_052,México,Puebla,hombre,27,alto,7,E,"I: mjú 
","E: la primera es una / una conversación / yo le voy a preguntar sobre algunos temas ¿no? familia / trabajo y otras <simultáneo> cosas </simultáneo>
","I: <simultáneo> claro </simultáneo>
",2,1,1.0,1.0
4155,¿no?,75,PUEB_H23_052,México,Puebla,hombre,27,alto,11,E,"I: te lo digo
","E: con toda confianza no no hay ningún problema / después viene una prueba léxica ¿no?
","I: mjú
",3,1,1.0,1.0
4156,¿no?,75,PUEB_H23_052,México,Puebla,hombre,53,alto,22,I,"E: e<alargamiento/>h bueno / no sé si / no le incomoda / platicarme cómo fue su infancia / aquí en la ciudad de Puebla / o si fue aquí o si dónde fue
","I: fue aquí / e<alargamiento/>h fundamentalmente / mira yo creo que tuve una infancia muy linda / eh desde luego que hablar de una infancia<alargamiento/> muy linda no excluye momentos de <énfasis> dolor </énfasis> / pero<alargamiento/> mi infancia estuvo llena de juegos en una ciudad pequeña / e<alargamiento/>h había menos peligros / entonces / pues transitábamos por la ciuda<alargamiento/>d o por eh nosotros vivíamos en el sur entonces Puebla terminaba en la 43 / y andábamos de excursión<alargamiento/> por todo el sur<alargamiento/> / e<alargamiento/>h/ // pescando sapos renacuajos / e<alargamiento/>h <vacilación/> en las bicicletas / y no había / los peligros / que posteriormente como padre / yo viví respecto a mi hijo ¿no? entonces tuve una infancia llena de juegos / la imagen más fuerte que tengo de Puebla es que era una ciudad donde llovía mucho / y eso fue mi infancia y además desde luego / crecí en un medio familiar eh muy estimulante intelectualmente / e<alargamiento/>h mis padres tienen una historia<alargamiento/> especial son inmigrantes / y todo eso<alargamiento/> / te va dando una singularidad en la vida / entonces bueno por un lado está la infancia el futbol el beisbol en la calle las bicicletas / pero también e<alargamiento/>h vengo de una familia especial singular / e<alargamiento/>h donde siempre estuvieron presentes los libros la historia los grandes debates políticos / entonces eso también es parte de mi infancia 
","E: ¿cuántos hermanos tiene usted?
",2,2,1.0,1.0
4157,¿no?,75,PUEB_H23_052,México,Puebla,hombre,53,alto,30,I,"E: porque digamos que a veces los hermanos son <simultáneo> <ininteligible/> </simultáneo>
","I: <simultáneo> no difí<alargamiento/>cil </simultáneo> ¿no? difícil porque A. es cinco años más grande que yo / entonces eh de alguna manera
","P: buenas
",2,2,1.0,1.0
4158,¿no?,75,,,,,,,33,,"E: no pero<alargamiento/> / eh lo quería buscar para pedirle permiso de ocupar el salón 
","P: <transcripción_dudosa> sí como quiera </transcripción_dudosa> nada más un asunto este / <transcripción_dudosa> no hay ningún problema ninguno </transcripción_dudosa> / pero<alargamiento/> como es hoy pues un día medio convulsionado ¿no?
","I: sí
",3,,1.0,1.0
4159,¿no?,75,PUEB_H23_052,México,Puebla,hombre,53,alto,40,I,"P: no no no sí sé que es de otra cosa <simultáneo> <ininteligible/> </simultáneo>
","I: <tiempo = “04:00”/> <simultáneo> no y si vienen </simultáneo> <cita> oigan chavos aquí estamos trabajando discúlpennos ¿no? </cita>
","P: no no se preocupe o sea en el caso de <simultáneo> <ininteligible/> </simultáneo>
",3,2,1.0,1.0
4160,¿no?,75,PUEB_H23_052,México,Puebla,hombre,53,alto,44,I,"P: <simultáneo> <ininteligible/> </simultáneo> 
","I: <simultáneo> ¿no? </simultáneo>
","E: ah okey muchas gracias 
",0,2,1.0,1.0
4161,¿no?,75,PUEB_H23_052,México,Puebla,hombre,53,alto,47,I,"P: sale / gracias
","I: entonces e<alargamiento/>h bueno / creo que está<alargamiento/> en la Biblia es decir Caín y Abel ¿no? creo que es es problemática la relación con un solo hermano / creo que desde luego hay rivalidades / y<alargamiento/> eh además la diferencia de edad / entonces más bien éramos dos hijos únicos / fue hasta adultos que empezamos a compartir <énfasis> cosas </énfasis> ¿no? eh pero de niños bueno eh realmente / <énfasis> poco </énfasis> porque bueno cuando él era ya un adolescente yo seguía siendo un niño no compartíamos muchas cosas / y sí yo creo que nuestra relación se hizo muy fuerte ya de adultos 
","E: sí ya de adultos 
",2,2,1.0,2.0
4162,¿no?,75,PUEB_H23_052,México,Puebla,hombre,53,alto,47,I,"P: sale / gracias
","I: entonces e<alargamiento/>h bueno / creo que está<alargamiento/> en la Biblia es decir Caín y Abel ¿no? creo que es es problemática la relación con un solo hermano / creo que desde luego hay rivalidades / y<alargamiento/> eh además la diferencia de edad / entonces más bien éramos dos hijos únicos / fue hasta adultos que empezamos a compartir <énfasis> cosas </énfasis> ¿no? eh pero de niños bueno eh realmente / <énfasis> poco </énfasis> porque bueno cuando él era ya un adolescente yo seguía siendo un niño no compartíamos muchas cosas / y sí yo creo que nuestra relación se hizo muy fuerte ya de adultos 
","E: sí ya de adultos 
",2,2,2.0,2.0
4163,¿no?,75,PUEB_H23_052,México,Puebla,hombre,53,alto,51,I,"E: ¿y de de niños con quién convivió usted? 
","I: <ruido = “suspiro”> ¡ih! bueno co<alargamiento/>n / cuates de la colonia fundamentalmente / e<alargamiento/>h con compañeros del colegio ¿no? eran eran la gente que es similar a ti
","E: oiga y alguna anécdota que usted recuerde o sea hay hay cosas que algunos nos pasa a ciertas edades / son como cosas que a uno lo marcan digo / si usted puede contar alguna <silencio/> eh <vacilación/>
",2,2,1.0,1.0
4164,¿no?,75,PUEB_H23_052,México,Puebla,hombre,53,alto,55,I,"E: ¿pero literalmente los? 
","I: <tiempo = “05:52”/> literalmente los abríamos investigábamos dónde estaba el hígado cómo latía el corazón queríamos ser médicos / bueno yo creo que e<alargamiento/>h mi infancia estuvo marcada por múltiples inquietudes / por múltiples preocupaciones ¿no? e<alargamiento/>h y desde luego también la otra imagen que tengo en mi infancia es que también fui un niño muy solitario / sí al mismo tiempo me gustaba mucho estar <énfasis> solo </énfasis> / e<alargamiento/>h yo descubrí la lectura como a los doce años / entonces eso<alargamiento/> bueno me llevó a un mundo profundamente solitario ¿no? me interesa<alargamiento/>ba llegó un momento en que me interesaba más leer que estar en las fiestas o que estar en la calle ¿no? pero sí esa anécdota que queríamos ser médicos me hace mucha gracia porque / bueno primero te habla / de esa inquietud de la infancia que yo no sé si hoy los niños tengan / esta voluntad de investiga<alargamiento/>r de hacer cosas / luego también nos interesaba la ciencia entonces hacíamos experimentos de química / y volábamos cosas y buscábamos / reactivos en fin / yo no sé si hoy los niños tengan esas inquietudes creo que no / e<alargamiento/>h y eso creo que marcó en parte mi infancia ¿no? bueno y muchas tropelías que hacíamos ¿no? e<alargamiento/>h me acuerdo / que un día mi hermano atropelló a una vecina en bicicleta ¿no? y bueno se armó un caos en la colonia ¿no? sí andábamos en las bicicletas como locos / pero pero creo que ah algo que es muy importante también en mi infancia que ya no tienen los niños es el contacto con el campo / nosotros los domingos íbamos de día de campo con mis papás / a Río Frío a Manzanilla siempre / íbamos al campo / e<alargamiento/>h y era muy fuerte también el contacto con la naturaleza / mi hijo creo que supo que<alargamiento/> e<alargamiento/>h las vacas daban la leche yo creo que a los veinte años 
","E: <simultáneo> <risas = “E”/> </simultáneo>
",2,2,1.0,7.0
4165,¿no?,75,PUEB_H23_052,México,Puebla,hombre,53,alto,55,I,"E: ¿pero literalmente los? 
","I: <tiempo = “05:52”/> literalmente los abríamos investigábamos dónde estaba el hígado cómo latía el corazón queríamos ser médicos / bueno yo creo que e<alargamiento/>h mi infancia estuvo marcada por múltiples inquietudes / por múltiples preocupaciones ¿no? e<alargamiento/>h y desde luego también la otra imagen que tengo en mi infancia es que también fui un niño muy solitario / sí al mismo tiempo me gustaba mucho estar <énfasis> solo </énfasis> / e<alargamiento/>h yo descubrí la lectura como a los doce años / entonces eso<alargamiento/> bueno me llevó a un mundo profundamente solitario ¿no? me interesa<alargamiento/>ba llegó un momento en que me interesaba más leer que estar en las fiestas o que estar en la calle ¿no? pero sí esa anécdota que queríamos ser médicos me hace mucha gracia porque / bueno primero te habla / de esa inquietud de la infancia que yo no sé si hoy los niños tengan / esta voluntad de investiga<alargamiento/>r de hacer cosas / luego también nos interesaba la ciencia entonces hacíamos experimentos de química / y volábamos cosas y buscábamos / reactivos en fin / yo no sé si hoy los niños tengan esas inquietudes creo que no / e<alargamiento/>h y eso creo que marcó en parte mi infancia ¿no? bueno y muchas tropelías que hacíamos ¿no? e<alargamiento/>h me acuerdo / que un día mi hermano atropelló a una vecina en bicicleta ¿no? y bueno se armó un caos en la colonia ¿no? sí andábamos en las bicicletas como locos / pero pero creo que ah algo que es muy importante también en mi infancia que ya no tienen los niños es el contacto con el campo / nosotros los domingos íbamos de día de campo con mis papás / a Río Frío a Manzanilla siempre / íbamos al campo / e<alargamiento/>h y era muy fuerte también el contacto con la naturaleza / mi hijo creo que supo que<alargamiento/> e<alargamiento/>h las vacas daban la leche yo creo que a los veinte años 
","E: <simultáneo> <risas = “E”/> </simultáneo>
",2,2,2.0,7.0
4166,¿no?,75,PUEB_H23_052,México,Puebla,hombre,53,alto,55,I,"E: ¿pero literalmente los? 
","I: <tiempo = “05:52”/> literalmente los abríamos investigábamos dónde estaba el hígado cómo latía el corazón queríamos ser médicos / bueno yo creo que e<alargamiento/>h mi infancia estuvo marcada por múltiples inquietudes / por múltiples preocupaciones ¿no? e<alargamiento/>h y desde luego también la otra imagen que tengo en mi infancia es que también fui un niño muy solitario / sí al mismo tiempo me gustaba mucho estar <énfasis> solo </énfasis> / e<alargamiento/>h yo descubrí la lectura como a los doce años / entonces eso<alargamiento/> bueno me llevó a un mundo profundamente solitario ¿no? me interesa<alargamiento/>ba llegó un momento en que me interesaba más leer que estar en las fiestas o que estar en la calle ¿no? pero sí esa anécdota que queríamos ser médicos me hace mucha gracia porque / bueno primero te habla / de esa inquietud de la infancia que yo no sé si hoy los niños tengan / esta voluntad de investiga<alargamiento/>r de hacer cosas / luego también nos interesaba la ciencia entonces hacíamos experimentos de química / y volábamos cosas y buscábamos / reactivos en fin / yo no sé si hoy los niños tengan esas inquietudes creo que no / e<alargamiento/>h y eso creo que marcó en parte mi infancia ¿no? bueno y muchas tropelías que hacíamos ¿no? e<alargamiento/>h me acuerdo / que un día mi hermano atropelló a una vecina en bicicleta ¿no? y bueno se armó un caos en la colonia ¿no? sí andábamos en las bicicletas como locos / pero pero creo que ah algo que es muy importante también en mi infancia que ya no tienen los niños es el contacto con el campo / nosotros los domingos íbamos de día de campo con mis papás / a Río Frío a Manzanilla siempre / íbamos al campo / e<alargamiento/>h y era muy fuerte también el contacto con la naturaleza / mi hijo creo que supo que<alargamiento/> e<alargamiento/>h las vacas daban la leche yo creo que a los veinte años 
","E: <simultáneo> <risas = “E”/> </simultáneo>
",2,2,3.0,7.0
4167,¿no?,75,PUEB_H23_052,México,Puebla,hombre,53,alto,55,I,"E: ¿pero literalmente los? 
","I: <tiempo = “05:52”/> literalmente los abríamos investigábamos dónde estaba el hígado cómo latía el corazón queríamos ser médicos / bueno yo creo que e<alargamiento/>h mi infancia estuvo marcada por múltiples inquietudes / por múltiples preocupaciones ¿no? e<alargamiento/>h y desde luego también la otra imagen que tengo en mi infancia es que también fui un niño muy solitario / sí al mismo tiempo me gustaba mucho estar <énfasis> solo </énfasis> / e<alargamiento/>h yo descubrí la lectura como a los doce años / entonces eso<alargamiento/> bueno me llevó a un mundo profundamente solitario ¿no? me interesa<alargamiento/>ba llegó un momento en que me interesaba más leer que estar en las fiestas o que estar en la calle ¿no? pero sí esa anécdota que queríamos ser médicos me hace mucha gracia porque / bueno primero te habla / de esa inquietud de la infancia que yo no sé si hoy los niños tengan / esta voluntad de investiga<alargamiento/>r de hacer cosas / luego también nos interesaba la ciencia entonces hacíamos experimentos de química / y volábamos cosas y buscábamos / reactivos en fin / yo no sé si hoy los niños tengan esas inquietudes creo que no / e<alargamiento/>h y eso creo que marcó en parte mi infancia ¿no? bueno y muchas tropelías que hacíamos ¿no? e<alargamiento/>h me acuerdo / que un día mi hermano atropelló a una vecina en bicicleta ¿no? y bueno se armó un caos en la colonia ¿no? sí andábamos en las bicicletas como locos / pero pero creo que ah algo que es muy importante también en mi infancia que ya no tienen los niños es el contacto con el campo / nosotros los domingos íbamos de día de campo con mis papás / a Río Frío a Manzanilla siempre / íbamos al campo / e<alargamiento/>h y era muy fuerte también el contacto con la naturaleza / mi hijo creo que supo que<alargamiento/> e<alargamiento/>h las vacas daban la leche yo creo que a los veinte años 
","E: <simultáneo> <risas = “E”/> </simultáneo>
",2,2,4.0,7.0
4168,¿no?,75,PUEB_H23_052,México,Puebla,hombre,53,alto,55,I,"E: ¿pero literalmente los? 
","I: <tiempo = “05:52”/> literalmente los abríamos investigábamos dónde estaba el hígado cómo latía el corazón queríamos ser médicos / bueno yo creo que e<alargamiento/>h mi infancia estuvo marcada por múltiples inquietudes / por múltiples preocupaciones ¿no? e<alargamiento/>h y desde luego también la otra imagen que tengo en mi infancia es que también fui un niño muy solitario / sí al mismo tiempo me gustaba mucho estar <énfasis> solo </énfasis> / e<alargamiento/>h yo descubrí la lectura como a los doce años / entonces eso<alargamiento/> bueno me llevó a un mundo profundamente solitario ¿no? me interesa<alargamiento/>ba llegó un momento en que me interesaba más leer que estar en las fiestas o que estar en la calle ¿no? pero sí esa anécdota que queríamos ser médicos me hace mucha gracia porque / bueno primero te habla / de esa inquietud de la infancia que yo no sé si hoy los niños tengan / esta voluntad de investiga<alargamiento/>r de hacer cosas / luego también nos interesaba la ciencia entonces hacíamos experimentos de química / y volábamos cosas y buscábamos / reactivos en fin / yo no sé si hoy los niños tengan esas inquietudes creo que no / e<alargamiento/>h y eso creo que marcó en parte mi infancia ¿no? bueno y muchas tropelías que hacíamos ¿no? e<alargamiento/>h me acuerdo / que un día mi hermano atropelló a una vecina en bicicleta ¿no? y bueno se armó un caos en la colonia ¿no? sí andábamos en las bicicletas como locos / pero pero creo que ah algo que es muy importante también en mi infancia que ya no tienen los niños es el contacto con el campo / nosotros los domingos íbamos de día de campo con mis papás / a Río Frío a Manzanilla siempre / íbamos al campo / e<alargamiento/>h y era muy fuerte también el contacto con la naturaleza / mi hijo creo que supo que<alargamiento/> e<alargamiento/>h las vacas daban la leche yo creo que a los veinte años 
","E: <simultáneo> <risas = “E”/> </simultáneo>
",2,2,5.0,7.0
4169,¿no?,75,PUEB_H23_052,México,Puebla,hombre,53,alto,55,I,"E: ¿pero literalmente los? 
","I: <tiempo = “05:52”/> literalmente los abríamos investigábamos dónde estaba el hígado cómo latía el corazón queríamos ser médicos / bueno yo creo que e<alargamiento/>h mi infancia estuvo marcada por múltiples inquietudes / por múltiples preocupaciones ¿no? e<alargamiento/>h y desde luego también la otra imagen que tengo en mi infancia es que también fui un niño muy solitario / sí al mismo tiempo me gustaba mucho estar <énfasis> solo </énfasis> / e<alargamiento/>h yo descubrí la lectura como a los doce años / entonces eso<alargamiento/> bueno me llevó a un mundo profundamente solitario ¿no? me interesa<alargamiento/>ba llegó un momento en que me interesaba más leer que estar en las fiestas o que estar en la calle ¿no? pero sí esa anécdota que queríamos ser médicos me hace mucha gracia porque / bueno primero te habla / de esa inquietud de la infancia que yo no sé si hoy los niños tengan / esta voluntad de investiga<alargamiento/>r de hacer cosas / luego también nos interesaba la ciencia entonces hacíamos experimentos de química / y volábamos cosas y buscábamos / reactivos en fin / yo no sé si hoy los niños tengan esas inquietudes creo que no / e<alargamiento/>h y eso creo que marcó en parte mi infancia ¿no? bueno y muchas tropelías que hacíamos ¿no? e<alargamiento/>h me acuerdo / que un día mi hermano atropelló a una vecina en bicicleta ¿no? y bueno se armó un caos en la colonia ¿no? sí andábamos en las bicicletas como locos / pero pero creo que ah algo que es muy importante también en mi infancia que ya no tienen los niños es el contacto con el campo / nosotros los domingos íbamos de día de campo con mis papás / a Río Frío a Manzanilla siempre / íbamos al campo / e<alargamiento/>h y era muy fuerte también el contacto con la naturaleza / mi hijo creo que supo que<alargamiento/> e<alargamiento/>h las vacas daban la leche yo creo que a los veinte años 
","E: <simultáneo> <risas = “E”/> </simultáneo>
",2,2,6.0,7.0
4170,¿no?,75,PUEB_H23_052,México,Puebla,hombre,53,alto,55,I,"E: ¿pero literalmente los? 
","I: <tiempo = “05:52”/> literalmente los abríamos investigábamos dónde estaba el hígado cómo latía el corazón queríamos ser médicos / bueno yo creo que e<alargamiento/>h mi infancia estuvo marcada por múltiples inquietudes / por múltiples preocupaciones ¿no? e<alargamiento/>h y desde luego también la otra imagen que tengo en mi infancia es que también fui un niño muy solitario / sí al mismo tiempo me gustaba mucho estar <énfasis> solo </énfasis> / e<alargamiento/>h yo descubrí la lectura como a los doce años / entonces eso<alargamiento/> bueno me llevó a un mundo profundamente solitario ¿no? me interesa<alargamiento/>ba llegó un momento en que me interesaba más leer que estar en las fiestas o que estar en la calle ¿no? pero sí esa anécdota que queríamos ser médicos me hace mucha gracia porque / bueno primero te habla / de esa inquietud de la infancia que yo no sé si hoy los niños tengan / esta voluntad de investiga<alargamiento/>r de hacer cosas / luego también nos interesaba la ciencia entonces hacíamos experimentos de química / y volábamos cosas y buscábamos / reactivos en fin / yo no sé si hoy los niños tengan esas inquietudes creo que no / e<alargamiento/>h y eso creo que marcó en parte mi infancia ¿no? bueno y muchas tropelías que hacíamos ¿no? e<alargamiento/>h me acuerdo / que un día mi hermano atropelló a una vecina en bicicleta ¿no? y bueno se armó un caos en la colonia ¿no? sí andábamos en las bicicletas como locos / pero pero creo que ah algo que es muy importante también en mi infancia que ya no tienen los niños es el contacto con el campo / nosotros los domingos íbamos de día de campo con mis papás / a Río Frío a Manzanilla siempre / íbamos al campo / e<alargamiento/>h y era muy fuerte también el contacto con la naturaleza / mi hijo creo que supo que<alargamiento/> e<alargamiento/>h las vacas daban la leche yo creo que a los veinte años 
","E: <simultáneo> <risas = “E”/> </simultáneo>
",2,2,7.0,7.0
4171,¿no?,75,PUEB_H23_052,México,Puebla,hombre,53,alto,57,I,"E: <simultáneo> <risas = “E”/> </simultáneo>
","I: <tiempo = “08:00”/> <simultáneo> bueno <transcripción_dudosa> es decir </transcripción_dudosa> </simultáneo> / mi hijo ya la / en una ciudad cada vez más amenaza<alargamiento/>da / pues que era peligroso ir a Río Frío y que era peligroso ir de campamento // nosotros no / nosotros íbamos de campamento / eh íbamos de día campo era parte de nuestra vida cotidiana ¿no? eso creo que ya también los niños no lo tienen
","E: ¿cuál eran los peligros de ese tiempo? / o sea ¿qué qué peligros uno podía a qué le podía uno temer en ese tiempo?
",2,2,1.0,1.0
4172,¿no?,75,PUEB_H23_052,México,Puebla,hombre,53,alto,59,I,"E: ¿cuál eran los peligros de ese tiempo? / o sea ¿qué qué peligros uno podía a qué le podía uno temer en ese tiempo?
","I: eh a<alargamiento/>h mira / pues a a que te cayeras de la bicicleta y que te estrellaras con una piedra / yo no me acuerdo / por ejemplo que hubiera esta alarma de que te asaltan / te<alargamiento/> / parten el hocico te balacean / no / claro había desde luego e<alargamiento/>h nuestros papás nos cuidaban mucho / si nos íbamos de pinta / e<alargamiento/>h y llegabas tarde bueno estaban alarmados ¿no? asustados pero yo no recuerdo / o quizá sea porque mis papás fueron menos paranoicos que yo como padre / a lo mejor yo fui muy paranoico como padre y sigo siendo muy paranoico como padre / e<alargamiento/>h pero no yo no veía que tuviéramos grandes peligros / decir a lo mejor te subías a un camión bueno pues aguas a la hora de bajarte o a la hora de subirte porque si no te tienes que subir de / cuando el camión no se detenía / pero fuera de eso no no recuerdo<alargamiento/> / una infancia amenazada / no la recuerdo / la amenaza eran los papás cuando los <simultáneo> desobedecías </simultáneo>
","E: <simultáneo> <risas = “E”/> </simultáneo>
",2,2,1.0,1.0
